央视频道,#genre#
泰州新闻综合,https://mgtv.ottiptv.cc/mg/639731818.m3u8?userid=5079174344&sign=da73a9726dd0eeb4121cfd0a050d0b4319d8224ab2925718fe640e41b2f27ce11c7cbf3c0de5f5d5e6d1b6caa95fd29481cdce91ae54ee9b6ffaf2b965249f17dfdfa8680417737fb4454851b931ff4766&auth_token=6b38ab75e95662fe5b7defad03595ad2
连云港新闻综合,https://mgtv.ottiptv.cc/mg/639731715.m3u8?userid=5079174344&sign=202b006cba72d9af7f490240903b484d80747c1bd156b51a6c9faea02484a7cfa5f4b7ed57d9daa79362c14a33257a1c686be72095f57d26f63c9cef7d5a8f3a3fae37c354faed775876abf22ec27e7716&auth_token=6b38ab75e95662fe5b7defad03595ad2
宿迁新闻综合,https://mgtv.ottiptv.cc/mg/639731832.m3u8?userid=5079174344&sign=17b7d82a42611e857ed6041b64ce749c5e6b9059d6f6f1c032231213c65ece689fe54a9e08a434ec2f3d207b84ed9f45cf232234a1c268523e68787d47a0d0e8cffc6af0d8c831d64c61fa5257c3814a30&auth_token=6b38ab75e95662fe5b7defad03595ad2
徐州新闻综合,https://mgtv.ottiptv.cc/mg/639731747.m3u8?userid=5079174344&sign=9929fb2e97178c640b82670e24dc6f404ac83283aaa4153f2b465f9decf07a9cee719c5612f76515ccf54cb4b16d916a26e02a569b6eeb40a4ac5e34aa9a529d19e533288968e5bbd895db9d0ce9c9ed44&auth_token=6b38ab75e95662fe5b7defad03595ad2
优漫卡通频道,https://mgtv.ottiptv.cc/mg/626064703.m3u8?userid=5079174344&sign=bf2b13e68827e0d4a7d2b45423990285f14580dfd8dd8069505b0928d7de07dfdc740735cc1c91f4e1eb941f3c1e7b36b7faa956ed70e94e01f8613652d0d7478b014ad9edca611670f4383cc38ece35c5&auth_token=6b38ab75e95662fe5b7defad03595ad2
江阴新闻综合,https://mgtv.ottiptv.cc/mg/955227979.m3u8?userid=5079174344&sign=54c73a78744fba7d563bb129a1a12af28be79ee5a67dcd21ec7446054f98bcacaddb7f7d4adf082380ea184c86f3fcb302866e158a78f49235dd363ad704964deffb090f4d07757db82d1a456963162484&auth_token=6b38ab75e95662fe5b7defad03595ad2
南通新闻综合,https://mgtv.ottiptv.cc/mg/955227985.m3u8?userid=5079174344&sign=5dabd8d34758e2279a8b907fdca2d74655b07b66d307fa04f3f33545ac2a3241d02ae58636ae0aff7afdd23f55d97ca14d2e408716b162ce2b02fe3e917c51371eee20b73c87a04f25c02b2967dfb6b7b4&auth_token=6b38ab75e95662fe5b7defad03595ad2
宜兴新闻综合,https://mgtv.ottiptv.cc/mg/955227996.m3u8?userid=5079174344&sign=ab6a45e81a27423b3981d03b57ad0a59e592cdd88e3fc31de96bcc50b5ddb0c33b08724fa808df959b4c18a09da0b6741858f41c4ab73608b98c81627ba41d3ae23f6ffe9ce9e76ef9aee029856b6293d1&auth_token=6b38ab75e95662fe5b7defad03595ad2
溧水新闻综合,https://mgtv.ottiptv.cc/mg/639737327.m3u8?userid=5079174344&sign=0bb7850492f448bd6004e357d5ee625e1ea3dbe37b841178c03d41cfb7cfcaa95446e08f02b555e2c363112d600399779acb5604e04bb2f2bfd03d7cfa53aa99fb43d2fe86b23a6a2f8c636a10abc92110&auth_token=6b38ab75e95662fe5b7defad03595ad2
陕西银龄频道,https://mgtv.ottiptv.cc/mg/956909362.m3u8?userid=5079174344&sign=b2dd5fd75c3e0680162dceb6ac7f13448726bdac339df115d0771b592de5dd61ab577de1347aeb32836152e7275435d0188404523967e0a235578e21f8a4aa85a0a9b624b808f9658d8dbc2729cd0bfa4f&auth_token=6b38ab75e95662fe5b7defad03595ad2
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?userid=5079174344&sign=405968ced772602f8bfb485697b7e265559f405a6b174f3091cc4a1252ec5f8db81e2d940934acb48ec5500b96512d9182ae440d8bf0b9eb59f75fb0daa72b221ce64dae6b0e0cfcf2eedd1a52cb9f7658&auth_token=6b38ab75e95662fe5b7defad03595ad2
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?userid=5079174344&sign=c7c7a1e8786248156ba0a44596b2b2cf8a202100d8956b418d287957e18489e7d7fe1346eae0b33757a7e144a7f3c4d39295f71a1d0826e230d7cc519cf3075dc1aed212f6cf383e1d2af84592fbc945af&auth_token=6b38ab75e95662fe5b7defad03595ad2
陕西秦腔频道,https://mgtv.ottiptv.cc/mg/956909303.m3u8?userid=5079174344&sign=fcfa8f0ea2e1c7f6ae3a89c9b73cbbaa285832dfdbce662b1d2d492a25c3bf2bce75947ccc816cd7881f51c9cb45515f8910898a223e1ec4700a212de0c4699e84c2c5c3da55e7d29dda36add8ba81bc74&auth_token=6b38ab75e95662fe5b7defad03595ad2
陕西新闻资讯频道,https://mgtv.ottiptv.cc/mg/956909289.m3u8?userid=5079174344&sign=e8a1546957babb949bc24ed1d58b024b439dec243d76a0150d323de53dcdb0d472fb0b5b5f1edfc790326551c180eb22107dce0db223e7d4bb6b204e234beb260f982529fcef7d4b36a4ef58aacca8ea80&auth_token=6b38ab75e95662fe5b7defad03595ad2
财富天下,https://mgtv.ottiptv.cc/mg/956923159.m3u8?userid=5079174344&sign=d626eee4faa2da276e32d339147194a8c1617f70f26cb83f67422c417a1e42074615d672d84dff90866113102912e15ae504af3312180f09eb75700bd7c32e0296bc4adcd6d2c685bc2b66d5a98e5528b4&auth_token=6b38ab75e95662fe5b7defad03595ad2
经典香港电影,https://mgtv.ottiptv.cc/mg/625703337.m3u8?userid=5079174344&sign=b3c434d4cd3f277e7912b6ffb766c8ed7c9c5268c407ba17fc5b72d57dbcc9ed213a5ba6b51f7163a77f52840430982cae23fbb46adcaa54e80de331591933fed664cec026fe840b1d7d7082d20731857d&auth_token=6b38ab75e95662fe5b7defad03595ad2
高能悬疑 推理时刻,https://mgtv.ottiptv.cc/mg/625133682.m3u8?userid=5079174344&sign=e8624b2690fb39cbdcc5dbca11721d942522a6cab02f9be43f62ebba1998847707ef3ad4047563d142b482ea13ac63b156ea3c1beddda292622f3ab51cd64fa1fca76f676eb8d5ce81e70a8647a007b0ea&auth_token=6b38ab75e95662fe5b7defad03595ad2
抗战经典影片,https://mgtv.ottiptv.cc/mg/617432318.m3u8?userid=5079174344&sign=38d6b982ac76d65fbaa33df0312d4d91adbc0a7d4d3b8bc04a055983fcdffdac05a68d51083f4fcf1e6298431ab12099757761dda6892618118aec16cd6dcd61517589c7a8f69818ed8af7b7848864d5ed&auth_token=6b38ab75e95662fe5b7defad03595ad2
新片放映厅,https://mgtv.ottiptv.cc/mg/619495952.m3u8?userid=5079174344&sign=1259fe6b90f390df5cb32ed88c862bf72ca1a00fa865eb82ca8e7aa0fcf3f4c7498c7c9299ca759e6099459b29f522968b6726a23af2e4ec6403e8bc20872c590cb49dc1b61f873df63c789523bdf6385c&auth_token=6b38ab75e95662fe5b7defad03595ad2
CHC影迷电影,https://mgtv.ottiptv.cc/mg/952383261.m3u8?userid=5079174344&sign=2511842d0e7c75625204cf85c0c60c237b7aca6e1602d9cf0c950c0614188b6d0543cedf4ebbf20793a28aecfab8006d4394fb9e16300709bffe19a3fca7133c2e221b011a4ed4d20293135fc6c39a7336&auth_token=6b38ab75e95662fe5b7defad03595ad2
CHC动作电影,https://mgtv.ottiptv.cc/mg/644368714.m3u8?userid=5079174344&sign=8314ad804222c33337021265e0d333095215cd7cd94ead78aff4a9ce2bf2f4f40a57e0cfb75cd0bc07b984901adec814cde08a04e9104679129e4b3d724e67c04d1b2ee34e950c8370e9abb7618655627b&auth_token=6b38ab75e95662fe5b7defad03595ad2
CHC家庭影院,https://mgtv.ottiptv.cc/mg/644368373.m3u8?userid=5079174344&sign=816a14ba21e8d757030dc3c5dd278b9c325adb0a761c5a94f32113692150e8eb628ccc7e3d3581ecc5dac4d61534e84b844e4220fb68169fcaa583d875a560c45250e5db86ca235e686be7b31586c8bc8a&auth_token=6b38ab75e95662fe5b7defad03595ad2
和美乡途轮播台,https://mgtv.ottiptv.cc/mg/713591450.m3u8?userid=5079174344&sign=ca4fb4ac9648cfdd80294f6a972a193d6b2df85bf3646d4551bd33c03eb28a8a61d027f09ef172f51ec2c25c7b9c52a447c0fa40364397f7258aadcd058385e9778e940573289b1aa95b07d7e951006fa8&auth_token=6b38ab75e95662fe5b7defad03595ad2
高清大片,https://mgtv.ottiptv.cc/mg/629943678.m3u8?userid=5079174344&sign=330ec3dd1882f9e5c5aa1d571a025a8fea2948917a18adfa275b42470c02bd409d1907d38457b137bfaa614c8fbb295efd6a195d67759b2305c97810801990c292d04c9aa11f36e25a31a503c358a384fb&auth_token=6b38ab75e95662fe5b7defad03595ad2
南方影视,https://mgtv.ottiptv.cc/mg/614961829.m3u8?userid=5079174344&sign=b910e593f8571ffc2077068dd04e369d062015efe6c26ef757b314bbdeb6f47b3707e234dbf9852a734e3e4235ca265be32ee52af70607fc1eaca86fe0663b8941524bfe8d9cf619a0ef04f03b9a84050b&auth_token=6b38ab75e95662fe5b7defad03595ad2
血色山河·抗日战争影像志,https://mgtv.ottiptv.cc/mg/713600957.m3u8?userid=5079174344&sign=8c43a79534bf8bb59458111b60622137a528adbb7152eb54bcda2403ca960b7b6c371bac9fb012c51640777f01355391ce64c539ada36e84e1cf0807b16ce0ac94eba129c79fb4528e6c6fe6b1297608fd&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道01高清,https://mgtv.ottiptv.cc/mg/609158151.m3u8?userid=5079174344&sign=083fb0a51f08c111a2b6642288f56c092584eea5f4f88019d9129d5845bfd7c720af8a273687bc085cfae4c7011b421c26b88d123146247a5575b04e7b6caf8e105a4ccd6b9842c850fbd946e7b6e7f38a&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道1,https://mgtv.ottiptv.cc/mg/608933610.m3u8?userid=5079174344&sign=7c94ca8653fb4b5e63e5f54d2bbad9783142457be37b724f58a8100a52c5ddb15e4cb68ae9dfa7444d9b1b9aa1a6477172197e1c20f8d176ec5c09fb3805e033600a45d8573e34de479af143e0b613f543&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道2,https://mgtv.ottiptv.cc/mg/608933640.m3u8?userid=5079174344&sign=2703364496a8b671039f22ff34cbcee5b82599f3640ec608172ce64691eeaa74a0f5a6955c1d236d8bb7f28646e11bd10e208bb802db853ba6be334c0ccd8fb0423f7b18327adae61c16a3b1d636e4da30&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道3,https://mgtv.ottiptv.cc/mg/608934619.m3u8?userid=5079174344&sign=4e6f07030e52c2eb3677f2948b8777bf8add726ce198b305b54bfdd3129fcb700fdc79030271f2e1b2c86898d986555a0e8a36e69c68994dc8db23336091b6c084c6f2613ac294459feb823ee63b00aeb2&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道4,https://mgtv.ottiptv.cc/mg/608934721.m3u8?userid=5079174344&sign=5a10a5bc10af0f668389470cd0e1a27d3990af4a1630656ca6933622a4610335cd86fa640a899caf7fe04c3f1cbd251f1a5522d854ee2fc07921c2ec4f00f3826d17d65b6cc0fd292759ce88713e732dd6&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道5,https://mgtv.ottiptv.cc/mg/608935104.m3u8?userid=5079174344&sign=16b1cea0d36fa0a29954bdbf59e7f678a1fd91c0be9c130f504458d4d957d4a40830fa0a79eb43dcb86e09859100072e39014bd862a03dffc63c43387a9bd6fc6df8b0569ddd18c52358c1552755b594ed&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道6,https://mgtv.ottiptv.cc/mg/608935797.m3u8?userid=5079174344&sign=45d6efcf46c7e20c24a8e34449944ce64bd5912861c5f6c1e52879fcb11ebfce1a7342ce3c0b57ad37e1945078c432c009a6874bba84d7a42a0a6be50e6b234f66864e39d4df0aa885fcf6c3a7ab034347&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道7,https://mgtv.ottiptv.cc/mg/609169286.m3u8?userid=5079174344&sign=3d337e64c03a02f5f4b64157af12718d9b19d6e945402a3d3ac24ff284c1bbfcf957f88ece4f6d1f430b74d5821ad9634748bae74a8406503edd6aa949791f7d0320fd59b922e7797fe711d7da303dfcb9&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道8,https://mgtv.ottiptv.cc/mg/609169287.m3u8?userid=5079174344&sign=253214915f5d3a3a2f80e4cb218e4954ddeb99d6ed45c1b2778885149bb530094973e3f6036ab5e089f07bfd0840e0affa3fd2ed56c6ef35d62fcf152705311015aec04ddc569c7b694960edd7e5f6c68a&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道9,https://mgtv.ottiptv.cc/mg/609169226.m3u8?userid=5079174344&sign=661773eb39c9d13ff2eb252f4a9924673bb88d67adb3734c7d34c130f45edceb5270932c44a6546d7a5045499b5401eabcf16a6a58b584f7aeb66211d95c6289493abec3a3a67c15c9bf50d6b27469bb12&auth_token=6b38ab75e95662fe5b7defad03595ad2
熊猫频道10,https://mgtv.ottiptv.cc/mg/609169285.m3u8?userid=5079174344&sign=bfead1e49e1f08baacb77debd5dc8f6782668637ca9f5c6c6236de9944815ec02a14e23eaf634cdcd83191060b88ba2dd6c0e04cded763bbe2d62909fd5086862b1e9d561fad797f5bbf805fcf8c73d7ff&auth_token=6b38ab75e95662fe5b7defad03595ad2
最强综艺趴,https://mgtv.ottiptv.cc/mg/629942228.m3u8?userid=5079174344&sign=f3980d526d13c77457e97c853db145930d0b772adff09f9ec7cb430ce11d6159aab2e78a05f49438f8fc82a2d39b675c673b5030e643146e2cbf581057fbb75354f78445cc730a03f89093dde793a7b6e2&auth_token=6b38ab75e95662fe5b7defad03595ad2
嘉佳卡通,https://mgtv.ottiptv.cc/mg/614952364.m3u8?userid=5079174344&sign=2f0bf6386366e5d0dc5c69f741b09c26e42015f991d4ce774eaf6b547edaa763b0099ce6c7c791f4a65d795156a6b30fd6add904df260a3670cffb3454baf91721b4d979dc3ff705496b9e75bb261c3fa1&auth_token=6b38ab75e95662fe5b7defad03595ad2
经典动画大集合,https://mgtv.ottiptv.cc/mg/629942219.m3u8?userid=5079174344&sign=bcc0b47515039b27ab1f8cbfe1de56b997aa2667532c2ff33bfbd452e805855a4029b6797e442cb3ca88dd965b6599fc57e8d8eea3096c5b7053e48266f898e292fe67d9a80ce1082d3ca5f884ba162c0b&auth_token=6b38ab75e95662fe5b7defad03595ad2
新动力量创一流,https://mgtv.ottiptv.cc/mg/713589837.m3u8?userid=5079174344&sign=6369ce0c69da640988d402c9c30202f0168b124dd81e469c2bd0554b76370b274b5b734d6fc0c105faadb3aac9e318900dbed2e56728bd1ab29850b9be0b6370431f590c189373fc84ff970ee7070d1b96&auth_token=6b38ab75e95662fe5b7defad03595ad2
钱塘江,https://mgtv.ottiptv.cc/mg/647370520.m3u8?userid=5079174344&sign=8a302ee20f500eaeec7bd8ef565ec210e2dd265bc46ab98ea089fc3c242bec546e634376ae1d37e621523131e46d29d21ba5c9f4534516b8245a92c1874cd21ed5d41cadf26e1b25a017e8ddc1be6a7127&auth_token=6b38ab75e95662fe5b7defad03595ad2
五环传奇,https://mgtv.ottiptv.cc/mg/707671890.m3u8?userid=5079174344&sign=3dfacbf530223fc2e67e789e4a018eba5bf4417195b1f44af5a7f563d70875d2e071c6ba0870ca63b960275c9219cee60d9d34b6d1713d5077929fd09810799ef1b02d2c4f396332f9545811d76b9d8d9f&auth_token=6b38ab75e95662fe5b7defad03595ad2
赛事最经典,https://mgtv.ottiptv.cc/mg/646596895.m3u8?userid=5079174344&sign=a3993ca29bb83bd9923b0d8338472308283c2e53e4b04b7ef4a8a291b69dc39de240eaee4638052f8a28159c836bc38e0fe1607312b1d15d21bd8622a5636052fef286adfd64e15c3dbfd87e792b3716a6&auth_token=6b38ab75e95662fe5b7defad03595ad2
掼蛋精英赛,https://mgtv.ottiptv.cc/mg/631354620.m3u8?userid=5079174344&sign=f5b5753bb8cf0370edf70d777dd123d33fa3c9911770fc1e81760e5646b3b3e03a0196b65e463cb0562f96380b7240fdf476f4a593b81f80898c81c7f6bae07fda205779b5b4814cca64bee33d08b227fc&auth_token=6b38ab75e95662fe5b7defad03595ad2
体坛名栏汇,https://mgtv.ottiptv.cc/mg/629943305.m3u8?userid=5079174344&sign=fe912028441402f2a572858e1b5bbd414d5b14ef41270ad26696290c2dea4cefbc655ec1b994c4f307194f0008fdc9c1d65f928f67ffafbd219f71a46562c3fc4e0dde3b5df5ac7988a16ef963ce8c11ba&auth_token=6b38ab75e95662fe5b7defad03595ad2
四海钓鱼,https://mgtv.ottiptv.cc/mg/637444975.m3u8?userid=5079174344&sign=10cace83aeeaa975f9940bd5b61fe65b7bdc6237aa4438aa17edfd97c60ad258b725113490a789b94897ed55598ea0143dd3a69db227e35f3cbc1223cbb03a04b2a768276cd15639d96427e2ca79d1d298&auth_token=6b38ab75e95662fe5b7defad03595ad2
咪咕24小时体育台,https://mgtv.ottiptv.cc/mg/654102378.m3u8?userid=5079174344&sign=f63c6cac55354c5cd1bd47936f4b4c331f71d8506ccce2efb36a969252a7b0c419ba9d187a96f9f6bd5b587552eda3a17eea66fa21ecb080cf4d6829cdfda1c356cc6a6d8506e038fa509090da5d18ba7c&auth_token=6b38ab75e95662fe5b7defad03595ad2
CETV1,https://mgtv.ottiptv.cc/mg/923287154.m3u8?userid=5079174344&sign=08a35d458bb6cd0eedb4a508f661cbd72fa7b2dfc5c94a4418ad22f41b64a3c6a623cd930720adcebc5482ab145cb25744b068f5e3cca2fb03a4a97fcf3ebeafde66dfff4b347b95bc69ed846b58bf3698&auth_token=6b38ab75e95662fe5b7defad03595ad2
CETV2,https://mgtv.ottiptv.cc/mg/923287211.m3u8?userid=5079174344&sign=72a6a4a263a29839d669bccd49453830744fd11dfc1ceaf2bbbb20f0e16618108a1915afa5386cc13afc4fc65bbbdcfb1dec33adf330c393900195a02d9a6a73cf99753fbda6f512586a20cad6eef34955&auth_token=6b38ab75e95662fe5b7defad03595ad2
CETV4,https://mgtv.ottiptv.cc/mg/923287339.m3u8?userid=5079174344&sign=76504dc59c5743969898248ac0946af4fe1d17c961d36d510c6d860a37cf5f2fe709c0a5c302dc7d549d49da104caf5f74b3d8f32c574ae0254f7069670047137f9b57c1c8409c9ddc100512da4e3a4835&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv1-MCP,https://mursor.ottiptv.cc/mcp/cctv1.m3u8?userid=5079174344&sign=8ec78b0f09c6ba633df08ae93c4a1f4bdd682bb1d766969a123ecf8e86cb0a259cd719ba65c6066427d679843f8ae6a0d744342576dc9dbfbc596e7f57fe28dec63eb0d16f2c01153aa7ccecca&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv2-MCP,https://mursor.ottiptv.cc/mcp/cctv2.m3u8?userid=5079174344&sign=46c48666b50225343f112baa2656c2c6de2fa7c87c7df35ec80a11e56894ae27ff98b21b9371f92af255dba60e3eaab995351ca60f77cd1404bda2fcd053cf43ecb5e873bf7f9b25a2d0ffd866&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv3-MCP,https://mursor.ottiptv.cc/mcp/cctv3.m3u8?userid=5079174344&sign=6eb5454581e37e176cedc80e80d77f6e531d9d570a4487b3eb39032e9c0e2c0c8d3e1aa4bd6b9f099bfd76df42260b8ba4622d6c1e455ad877ffadc9271b9d7d53f9eed8b53bde4126aa8368bc&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv4-MCP,https://mursor.ottiptv.cc/mcp/cctv4.m3u8?userid=5079174344&sign=6548dfd0366727efdbe91a51ed084b6a4d314f18aaed99f03f43147643406eda887b6dc7167f5d0aa44dd31deeefdb4f065edb29e58c88e0ee77ff602a5d97b770bd39f90d1e00608ddc9b5a2a&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv5-MCP,https://mursor.ottiptv.cc/mcp/cctv5.m3u8?userid=5079174344&sign=03107f02ab1502752fc891c4085451f8739a4ee61a92eafc732370d7eac7bcdb187dc4031041d81234677c0a6404c65fe650584f848fd615b0d4252dab2fd443e80948f304b8cf2011407fcc07&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv5p-MCP,https://mursor.ottiptv.cc/mcp/cctv5p.m3u8?userid=5079174344&sign=e92eeeae052776139d338c9b86d9fefe244064d475aef5df53804edb7d76f6ea30159c087dc56ec46d22de177a80ef2631f2200ea9c5a7f2c0b0595abe7116923ac29edb37ac1b1cb2ca348c96f4&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv6-MCP,https://mursor.ottiptv.cc/mcp/cctv6.m3u8?userid=5079174344&sign=a9c6ea80c630ec9b1d34d420decc3075f9c6a61d055b0e72c445b4bb8edacb0c18fa4955be1dbcfa1ff3c0b7cdb54b51c085d2bca8056738502cb2fa9f981b7f741e1586ce5068824280c97a33&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv7-MCP,https://mursor.ottiptv.cc/mcp/cctv7.m3u8?userid=5079174344&sign=6294138f17c59700a7594098231c8031b444003dbad321bb79787580c68e3357279b0fc1cbc4a3f2255822f5646e4a7ed77b92f1ee75adcb8695c42704fedf906a62667c71d4c78cb788d13146&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv8-MCP,https://mursor.ottiptv.cc/mcp/cctv8.m3u8?userid=5079174344&sign=5ba50a83bc5a58c118093a7b1bd55757006a772cd92689e7899d7e201aa6ee9c19d96db9a662e632edfda19dcba3958c09dd1281298189bc9bdb3d27fdaf878e71cc8c4d6fec2726bfcf732c72&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv9-MCP,https://mursor.ottiptv.cc/mcp/cctv9.m3u8?userid=5079174344&sign=cf8b775f7c4acf621b38e847c2dc3e491983818214268f31607eafc0afdbbab39b32287ee6ef91eb78ca42a94b8c6c0c8aa6b927bb2243ce872cdb5cc40f03637139793f473ddd1c95a9fb41be&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv10-MCP,https://mursor.ottiptv.cc/mcp/cctv10.m3u8?userid=5079174344&sign=7940481bc5aaedef987faceb1e794c4a250011a0ae4d54ed5b62382c1afe1d94d6092d262d64f5047b99b1c01f4f9033431625eb7ec2ecb9285f04bff902954ba3cdd6c47f80f64586822282a7fc&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv11-MCP,https://mursor.ottiptv.cc/mcp/cctv11.m3u8?userid=5079174344&sign=5e56a401941bb4c31c5700b7b88f922005b3397f63ef26ea08f1b2c05f6ec604dd61e3bcd81dc7f7730f8ef61c33aea10483729354d5c68418ae31f89bc5c4a7476be3f1be97651fecc4b68aae2a&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv12-MCP,https://mursor.ottiptv.cc/mcp/cctv12.m3u8?userid=5079174344&sign=bfe506c023e6ebf0fed35a9304c29884b2a61cb75bf5f88bdecdeb6f1e152153c34cfce770340652ad1d05258175a46097412edc2182678498ea76645c0ac0839f9db3e8c6cefed455e34957c78a&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv13-MCP,https://mursor.ottiptv.cc/mcp/cctv13.m3u8?userid=5079174344&sign=94235b444ef467a5362fe66cba3b333f674e6a399463e2132a4d1da21615e2e1f45bd2343d8fbc0284dd11efd92226ca97f6fcd6b52ea97aebca46edf70728081d45183d35d810085af2982c3260&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv14-MCP,https://mursor.ottiptv.cc/mcp/cctv14.m3u8?userid=5079174344&sign=35e7aa9e2cb20a946ddd2022d23ebbbb636f1c030f286ea2a04572ca49eb2fde9d56f6680e4c5673f5bed82b5a0662af31dae0bd58c06a27b0a18747c0dbfe61e36e56608b36ec45d7573c0b00d8&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv15-MCP,https://mursor.ottiptv.cc/mcp/cctv15.m3u8?userid=5079174344&sign=d018e5118bc27600bcfbe7cfb284bbc59665ed10feb80bb80be47efb8dea772f951dd21f1e2a86b808fae8a240f652c8968fc8b0cc6bd9856289003b193def9c67eb532ba8f408a650683751afd4&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv16-MCP,https://mursor.ottiptv.cc/mcp/cctv16.m3u8?userid=5079174344&sign=35556a225301ba07ccdac45e6769ae3cde1c9065819ad79cc497f3d6e124fdb82581423dd78f10fc5fe1ec964e81e1875a673129663228d357fc1b325944d2da0e2f40ec875fb44b9d4e1d524b34&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv16-MST,https://mursor.ottiptv.cc/mst/cctv16-2.m3u8?userid=5079174344&sign=2fcac34e7121d29b7dafd59e089b96793993fa0e87f864adcbf6935e5d2b268b27cc63f3ebb336126d46c5eda7b10194d578e0241c01fa1a785dd9a138c75bacec4e9d2abe7092f6a00640b4b14cbdd2&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv17-MCP,https://mursor.ottiptv.cc/mcp/cctv17.m3u8?userid=5079174344&sign=84a183696b9825a910ecd4b8be7380cc0c447eb8724e0dff497c949a8b2022ac341e2030f44868d3c2b5a62b56aff78ee048b10e36473b1da03b4582c4e4b3848066901cfdb153aba00d6341ebbd&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv4k-MCP,https://mursor.ottiptv.cc/mcp/cctv4k.m3u8?userid=5079174344&sign=4f0865655aad518e8be1a3b85723c595abf00cc8d62040b1b111d5d22d35e9ec3ebf2767dc776b86d29b917a91b9877e9cea1aaee9c39a207cb723c7a034d24a2fdc741e6eb844ec4eeec4e711ec&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv4k-MXW,https://mursor.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=5079174344&sign=bd290b818f0030e1ef0390b00cca58fa06bd69b8cedd49c8e7dd662a4422a61909b899874003b32e2b6408676c42d6e181e0416be298795c7d8fc31608329d739eae311e89e4b55fcff4e8b322456f89&auth_token=6b38ab75e95662fe5b7defad03595ad2
cctv8k-MCP,https://mursor.ottiptv.cc/mcp/cctv8k.m3u8?userid=5079174344&sign=f48cfea4fe4dba0afaeb0c949b45a7bbe4be1ae265730e2865c6c6709976d6c90b6e82e6718d8fb7420c16968bb19a8a3dd440f32d601f63c2c51eba3fbf3e0008d19c8b6dab784a7c27191d07a0&auth_token=6b38ab75e95662fe5b7defad03595ad2
第一剧场-MCP,https://mursor.ottiptv.cc/mcp/dyjc.m3u8?userid=5079174344&sign=708be635752e31dadfa56b27440163c1f573b0a54504d5ae7aa51815ebb7ba478b76ad3872206ac9549f049fde7649d5ab8af01dca73a2c4f581025b6857f38b9a1de99f007c578b9ebb35f8&auth_token=6b38ab75e95662fe5b7defad03595ad2
风云剧场-MCP,https://mursor.ottiptv.cc/mcp/fyjc.m3u8?userid=5079174344&sign=8423ccf59522bab7c9431e9d0beeacf78cf3f3944ed76e74231a95692ad88e633b03153ac8528b1997f3d60a05758ba86539c3395e362c2e3128214343f26b379810aafabe91c803c45d6243&auth_token=6b38ab75e95662fe5b7defad03595ad2
怀旧剧场-MCP,https://mursor.ottiptv.cc/mcp/hjjc.m3u8?userid=5079174344&sign=294368282421ebb4b7a758b495b96cd5c43de86db8f6f3afc222029d07e42bc558035bbc9ab97a812aca731a436e3664948ce602d22f4f305b149478fd035bd2b5333aa23fa0d47223802fe4&auth_token=6b38ab75e95662fe5b7defad03595ad2
cgtnar-MCP,https://mursor.ottiptv.cc/mcp/cgtnar.m3u8?userid=5079174344&sign=cd83905e9c566d5708920c0aba9b6b198cfa6509bb3b73c8c784659baed1e2af4c2dd72787c097c748744223666cecc88910c57ec996b9583dc026cdad772c21c2e2a08b52fa07af6c5fd9939a9c&auth_token=6b38ab75e95662fe5b7defad03595ad2
